rank,category,racename,race_id,rider_name,rider_id,points,jpp,date
3,1.1,Circuito de Getxo,43325,AULAR SANABRIA Orluis Alberto,24326,0.0,0,2024-08-11
1,1.1,Polynormande,43347,LAPEIRA Paul,30615,0.0,0,2024-08-11
2,1.1,Polynormande,43347,EENKHOORN Pascal,24932,0.0,0,2024-08-11
3,1.1,Polynormande,43347,ROLLAND Brieuc,33756,0.0,0,2024-08-11
1,1.WT2,Clasica San Sebastian,43329,HIRSCHI Marc,26509,0.0,0,2024-08-10
2,1.WT2,Clasica San Sebastian,43329,ALAPHILIPPE Julian,18610,0.0,0,2024-08-10
3,1.WT2,Clasica San Sebastian,43329,VAN EETVELT Lennert,32225,0.0,0,2024-08-10
4,1.WT2,Clasica San Sebastian,43329,VERMAERKE Kevin,29332,0.0,0,2024-08-10
5,1.WT2,Clasica San Sebastian,43329,NARVAEZ PRADO Jhonatan Manuel,25157,0.0,0,2024-08-10
6,1.WT2,Clasica San Sebastian,43329,POWLESS Neilson,24902,0.0,0,2024-08-10
7,1.WT2,Clasica San Sebastian,43329,KONRAD Patrick,16058,0.0,0,2024-08-10
8,1.WT2,Clasica San Sebastian,43329,WOODS Michael,20257,0.0,0,2024-08-10
9,1.WT2,Clasica San Sebastian,43329,CHRISTEN Jan,34430,0.0,0,2024-08-10
10,1.WT2,Clasica San Sebastian,43329,MCNULTY Brandon,26508,0.0,0,2024-08-10
1,2.PS,"Vuelta a Burgos, General classification",43441,KUSS Sepp,25653,0.0,0,2024-08-09
2,2.PS,"Vuelta a Burgos, General classification",43441,POOLE Max,32809,0.0,0,2024-08-09
3,2.PS,"Vuelta a Burgos, General classification",43441,FISHER-BLACK Finn,30562,0.0,0,2024-08-09
4,2.PS,"Vuelta a Burgos, General classification",43441,BERRADE FERNANDEZ Urko,27108,0.0,0,2024-08-09
5,2.PS,"Vuelta a Burgos, General classification",43441,STORER Michael,25335,0.0,0,2024-08-09
6,2.PS,"Vuelta a Burgos, General classification",43441,CEPEDA HERNANDEZ Jefferson Alveiro,23549,0.0,0,2024-08-09
7,2.PS,"Vuelta a Burgos, General classification",43441,CASTRILLO ZAPATER Pablo,34135,0.0,0,2024-08-09
8,2.PS,"Vuelta a Burgos, General classification",43441,RIVERA VARGAS Brandon Smith,26283,0.0,0,2024-08-09
9,2.PS,"Vuelta a Burgos, General classification",43441,KONRAD Patrick,16058,0.0,0,2024-08-09
10,2.PS,"Vuelta a Burgos, General classification",43441,HIGUITA GARCIA Sergio Andres,25026,0.0,0,2024-08-09
1,2.PSs,"Vuelta a Burgos, Stage 5 : Frias - Treviño",43440,BITTNER Pavel,31555,0.0,0,2024-08-09
1,2.PSs,"Vuelta a Burgos, Stage 4 : Santa Maria del Campo - Pampliega I.T.T.",43439,VINE Jay,29568,0.0,0,2024-08-08
1,2.PS,"Arctic Race of Norway, General classification",43435,CORT NIELSEN Magnus,19448,0.0,0,2024-08-07
2,2.PS,"Arctic Race of Norway, General classification",43435,CHAMPOUSSIN Clément,27153,0.0,0,2024-08-07
3,2.PS,"Arctic Race of Norway, General classification",43435,VERMAERKE Kevin,29332,0.0,0,2024-08-07
4,2.PS,"Arctic Race of Norway, General classification",43435,SCHMID Mauro,29214,0.0,0,2024-08-07
5,2.PS,"Arctic Race of Norway, General classification",43435,CHRISTEN Fabio,31719,0.0,0,2024-08-07
6,2.PS,"Arctic Race of Norway, General classification",43435,BONNEU Kamiel,32584,0.0,0,2024-08-07
7,2.PS,"Arctic Race of Norway, General classification",43435,BERCKMOES Jenno,32588,0.0,0,2024-08-07
8,2.PS,"Arctic Race of Norway, General classification",43435,LOOCKX Lander,28470,0.0,0,2024-08-07
9,2.PS,"Arctic Race of Norway, General classification",43435,DE TIER Floris,20459,0.0,0,2024-08-07
10,2.PS,"Arctic Race of Norway, General classification",43435,BLACKMORE Joseph,34973,0.0,0,2024-08-07
1,2.PSs,"Arctic Race of Norway, Stage 4 : Glomfjord - Bodø",43434,CORT NIELSEN Magnus,19448,0.0,0,2024-08-07
1,2.PSs,"Vuelta a Burgos, Stage 3 : Gumiel de Izan - Lagunas de Neila",43438,KUSS Sepp,25653,0.0,0,2024-08-07
1,2.PSs,"Arctic Race of Norway, Stage 3 : Tverlandet - Sulitjelma",43433,BONNEU Kamiel,32584,0.0,0,2024-08-06
1,2.PSs,"Vuelta a Burgos, Stage 2 : Villasana de Mena - Ojo Guareña",43437,EWAN Caleb,19651,0.0,0,2024-08-06
1,2.PSs,"Arctic Race of Norway, Stage 2 : Beiarn - Fauske",43432,KRISTOFF Alexander,4179,0.0,0,2024-08-05
1,2.PSs,"Vuelta a Burgos, Stage 1 : Vilviestre del Pinar - Burgos",43436,BITTNER Pavel,31555,0.0,0,2024-08-05
1,2.PSs,"Arctic Race of Norway, Stage 1 : Bodø - Rognan",43431,KRISTOFF Alexander,4179,0.0,0,2024-08-04
1,2.1,"Volta a Portugal, General classification",43421,NYCH Artem,22524,0.0,0,2024-08-04
2,2.1,"Volta a Portugal, General classification",43421,STÜSSI Colin,20681,0.0,0,2024-08-04
3,2.1,"Volta a Portugal, General classification",43421,GONZALEZ RIVERA Abner,29768,0.0,0,2024-08-04
1,2.1s,"Volta a Portugal, Stage 10 : Viseu - Viseu",43420,NYCH Artem,22524,0.0,0,2024-08-04
1,NCT5,National Championships Singapore (Tanah Merah) I.T.T.,43164,ORESHIN Alexey,36977,0.0,0,2024-08-04
1,WCRR,Olympic Games (Paris) - R.R.,43327,EVENEPOEL Remco,28377,0.0,0,2024-08-03
2,WCRR,Olympic Games (Paris) - R.R.,43327,MADOUAS Valentin,24758,0.0,0,2024-08-03
3,WCRR,Olympic Games (Paris) - R.R.,43327,LAPORTE Christophe,19953,0.0,0,2024-08-03
4,WCRR,Olympic Games (Paris) - R.R.,43327,VALTER Attila,27198,0.0,0,2024-08-03
5,WCRR,Olympic Games (Paris) - R.R.,43327,SKUJINS Toms,16739,0.0,0,2024-08-03
6,WCRR,Olympic Games (Paris) - R.R.,43327,HALLER Marco,15281,0.0,0,2024-08-03
7,WCRR,Olympic Games (Paris) - R.R.,43327,KÜNG Stefan,20960,0.0,0,2024-08-03
8,WCRR,Olympic Games (Paris) - R.R.,43327,TRATNIK Jan,12748,0.0,0,2024-08-03
9,WCRR,Olympic Games (Paris) - R.R.,43327,JORGENSON Matteo,28057,0.0,0,2024-08-03
10,WCRR,Olympic Games (Paris) - R.R.,43327,HEALY Ben,28846,0.0,0,2024-08-03
1,2.1s,"Volta a Portugal, Stage 9 : Maia - Mondim de Basto",43419,GONZALEZ RIVERA Abner,29768,0.0,0,2024-08-03
1,2.1s,"Volta a Portugal, Stage 8 : Viana do Castelo - Fafe",43418,CONTTE Tomas,30541,0.0,0,2024-08-02
1,2.1s,"Volta a Portugal, Stage 7 : Felgueiras - Paredes",43417,PEÑUELA SANDOVAL Francisco Joel,31106,0.0,0,2024-08-01
1,2.1s,"Volta a Portugal, Stage 6 : Bragança - Boticas",43416,NYCH Artem,22524,0.0,0,2024-07-31
1,2.1s,"Volta a Portugal, Stage 5 : Penedono - Bragança",43415,SCALA Jr Hugo,29827,0.0,0,2024-07-30
1,2.1,"Czech Tour, General classification",43426,HIRSCHI Marc,26509,0.0,0,2024-07-28
2,2.1,"Czech Tour, General classification",43426,ULISSI Diego,10023,0.0,0,2024-07-28
3,2.1,"Czech Tour, General classification",43426,HIGUITA GARCIA Sergio Andres,25026,0.0,0,2024-07-28
1,2.1s,"Volta a Portugal, Stage 4 : Sabugal - Guarda",43414,MATE MARDONES Luis Angel,3558,0.0,0,2024-07-28
1,2.1s,"Czech Tour, Stage 4 : Sumperk - Sternberk",43425,ALAPHILIPPE Julian,18610,0.0,0,2024-07-28
1,NC5,National Championships Suriname (Kraka) R.R.,43610,RICKETS Moses,16099,0.0,0,2024-07-28
1,WCTT,Olympic Games (Paris) - I.T.T.,43326,EVENEPOEL Remco,28377,0.0,0,2024-07-27
2,WCTT,Olympic Games (Paris) - I.T.T.,43326,GANNA Filippo,24057,0.0,0,2024-07-27
3,WCTT,Olympic Games (Paris) - I.T.T.,43326,VAN AERT Wout,20730,0.0,0,2024-07-27
4,WCTT,Olympic Games (Paris) - I.T.T.,43326,TARLING Joshua,34297,0.0,0,2024-07-27
5,WCTT,Olympic Games (Paris) - I.T.T.,43326,MCNULTY Brandon,26508,0.0,0,2024-07-27
6,WCTT,Olympic Games (Paris) - I.T.T.,43326,BISSEGGER Stefan,26376,0.0,0,2024-07-27
7,WCTT,Olympic Games (Paris) - I.T.T.,43326,OLIVEIRA Nelson Filipe Santos Simoes,13274,0.0,0,2024-07-27
8,WCTT,Olympic Games (Paris) - I.T.T.,43326,KÜNG Stefan,20960,0.0,0,2024-07-27
9,WCTT,Olympic Games (Paris) - I.T.T.,43326,SCHACHMANN Maximilian,20798,0.0,0,2024-07-27
10,WCTT,Olympic Games (Paris) - I.T.T.,43326,BJERG Mikkel Norsgaard,26388,0.0,0,2024-07-27
1,2.1s,"Volta a Portugal, Stage 3 : Crato - Covilha (prov.)",43413,CHUMIL GONZALEZ Sergio Geovani,30471,0.0,0,2024-07-27
1,2.1s,"Czech Tour, Stage 3 : Moravska Trebova - Dlouhe strane",43424,GLOAG Thomas,31449,0.0,0,2024-07-27
1,2.PS,"Tour de Wallonie, General classification",43398,TRENTIN Matteo,13270,0.0,0,2024-07-26
2,2.PS,"Tour de Wallonie, General classification",43398,STRONG Corbin,29492,0.0,0,2024-07-26
3,2.PS,"Tour de Wallonie, General classification",43398,KIRSCH Alex,19545,0.0,0,2024-07-26
4,2.PS,"Tour de Wallonie, General classification",43398,DEWULF Stan,25655,0.0,0,2024-07-26
5,2.PS,"Tour de Wallonie, General classification",43398,WANDAHL Frederik,30710,0.0,0,2024-07-26
6,2.PS,"Tour de Wallonie, General classification",43398,CLARKE Simon,3366,0.0,0,2024-07-26
7,2.PS,"Tour de Wallonie, General classification",43398,CANAL BLANCO Carlos,30708,0.0,0,2024-07-26
8,2.PS,"Tour de Wallonie, General classification",43398,TESFATSION Natnael Ocbit,28234,0.0,0,2024-07-26
9,2.PS,"Tour de Wallonie, General classification",43398,MOLARD Rudy,11818,0.0,0,2024-07-26
10,2.PS,"Tour de Wallonie, General classification",43398,TEUNS Dylan,17908,0.0,0,2024-07-26
1,2.PSs,"Tour de Wallonie, Stage 5 : Mouscron - Thuin",43397,WATSON Samuel,32161,0.0,0,2024-07-26
1,2.1s,"Czech Tour, Stage 2 : Zlin - Pustevny",43423,HIRSCHI Marc,26509,0.0,0,2024-07-26
1,2.1s,"Volta a Portugal, Stage 2 : Santarem - Lisboa (prov.)",43412,TIVANI PEREZ German Nicolas,22472,0.0,0,2024-07-26
1,2.PSs,"Tour de Wallonie, Stage 4 : Verviers - Herve",43396,TRENTIN Matteo,13270,0.0,0,2024-07-25
1,1.1,Prueba Villafranca - Ordiziako Klasika,43324,CHRISTEN Jan,34430,0.0,0,2024-07-25
2,1.1,Prueba Villafranca - Ordiziako Klasika,43324,ALBANESE Vincenzo,24139,0.0,0,2024-07-25
3,1.1,Prueba Villafranca - Ordiziako Klasika,43324,MIQUEL DELGADO Pau,32609,0.0,0,2024-07-25
1,2.1s,"Volta a Portugal, Stage 1 : Anadia - Miranda do Corvo (prov.)",43411,STÜSSI Colin,20681,0.0,0,2024-07-25
1,2.1s,"Czech Tour, Stage 1 : Prostejov - Ostrava (prov.)",43422,LAMPERTI Luke,31833,0.0,0,2024-07-25
1,2.PSs,"Tour de Wallonie, Stage 3 : Arlon - La Roche-en-Ardenne",43395,HOELGAARD Markus,20760,0.0,0,2024-07-24
1,2.1s,"Volta a Portugal, Prologue : Agueda I.T.T. (prov.)",43410,REIS Rafael Ferreira,18791,0.0,0,2024-07-24
1,2.PSs,"Tour de Wallonie, Stage 2 : Saint-Ghislain - Ouffet (prov.)",43394,STRONG Corbin,29492,0.0,0,2024-07-23
1,1.1,Vuelta a Castilla y Leon,43323,EWAN Caleb,19651,0.0,0,2024-07-23
2,1.1,Vuelta a Castilla y Leon,43323,CIMOLAI Davide,13078,0.0,0,2024-07-23
3,1.1,Vuelta a Castilla y Leon,43323,BIERMANS Jenthe,22010,0.0,0,2024-07-23
1,2.PSs,"Tour de Wallonie, Stage 1 : Tournai - Fleurus (prov.)",43393,MEEUS Jordi,26421,0.0,0,2024-07-22
1,GT1,"Tour de France, General classification",43294,POGACAR Tadej,26526,0.0,0,2024-07-21
2,GT1,"Tour de France, General classification",43294,VINGEGAARD HANSEN Jonas,25740,0.0,0,2024-07-21
3,GT1,"Tour de France, General classification",43294,EVENEPOEL Remco,28377,0.0,0,2024-07-21
4,GT1,"Tour de France, General classification",43294,ALMEIDA Joao Pedro Gonçalves,26482,0.0,0,2024-07-21
5,GT1,"Tour de France, General classification",43294,LANDA MEANA Mikel,14319,0.0,0,2024-07-21
6,GT1,"Tour de France, General classification",43294,YATES Adam,18975,0.0,0,2024-07-21
7,GT1,"Tour de France, General classification",43294,RODRIGUEZ CANO Carlos,30836,0.0,0,2024-07-21
8,GT1,"Tour de France, General classification",43294,JORGENSON Matteo,28057,0.0,0,2024-07-21
9,GT1,"Tour de France, General classification",43294,GEE Derek,26869,0.0,0,2024-07-21
10,GT1,"Tour de France, General classification",43294,BUITRAGO SANCHEZ Santiago,29699,0.0,0,2024-07-21
11,GT1,"Tour de France, General classification",43294,CICCONE Giulio,21812,0.0,0,2024-07-21
12,GT1,"Tour de France, General classification",43294,YATES Simon,17893,0.0,0,2024-07-21
13,GT1,"Tour de France, General classification",43294,MARTIN Guillaume,19994,0.0,0,2024-07-21
14,GT1,"Tour de France, General classification",43294,GALL Felix,26383,0.0,0,2024-07-21
15,GT1,"Tour de France, General classification",43294,DE PLUS Laurens,24106,0.0,0,2024-07-21
16,GT1,"Tour de France, General classification",43294,CRAS Steff,24257,0.0,0,2024-07-21
17,GT1,"Tour de France, General classification",43294,CARAPAZ MONTENEGRO Richard Antonio,21342,0.0,0,2024-07-21
18,GT1,"Tour de France, General classification",43294,HINDLEY Jai,23948,0.0,0,2024-07-21
19,GT1,"Tour de France, General classification",43294,MAS NICOLAU Enric,22794,0.0,0,2024-07-21
20,GT1,"Tour de France, General classification",43294,MEINTJES Louis,18413,0.0,0,2024-07-21
0,GT1c,Correctie dragen jongerentrui in Tour de France,43293,Evenepoel Remco,28377,-1.9,0,2024-07-21
0,GT1c,Correctie dragen leiderstrui in Tour de France,43294,Pogacar Tadej,26526,-18.0,0,2024-07-21
0,GT1c,Correctie dragen puntentrui in Tour de France,43295,Girmay Biniam,29474,-3.2,0,2024-07-21
0,GT1c,Correctie dragen bergtrui in Tour de France,43296,Carapaz Richard,21342,-0.4,0,2024-07-21
-1,GT1,Winnaar jongerentrui Tour de France,43293,Evenepoel Remco,28377,0,0,2024-07-21
1,GT1s,"Tour de France, Stage 21 : Monaco - Nice I.T.T.",43293,POGACAR Tadej,26526,0.0,0,2024-07-21
1,GT1r,"Tour de France, Points classification",43295,GIRMAY HAILU Biniam,29474,0.0,0,2024-07-21
1,GT1r,"Tour de France, Mountains classification",43296,CARAPAZ MONTENEGRO Richard Antonio,21342,0.0,0,2024-07-21
1,NC5,National Championships Cape Verde (Sal Rei) R.R.,43605,MIKLOS Mota,36949,0.0,0,2024-07-21
-4,GT1s,"Leiderstrui na Tour de France, Stage 20 : Nice - Col de la Couillole",43292,Pogacar Tadej,26526,0.0,0,2024-07-20
-1,GT1s,"Jongerentrui na Tour de France, Stage 20 : Nice - Col de la Couillole",43292,Evenepoel Remco,28377,0.0,0,2024-07-20
-2,GT1s,"Puntentrui na Tour de France, Stage 20 : Nice - Col de la Couillole",43292,Girmay Biniam,29474,0.0,0,2024-07-20
-3,GT1s,"Bergtrui na Tour de France, Stage 20 : Nice - Col de la Couillole",43292,Carapaz Richard,21342,0.0,0,2024-07-20
1,GT1s,"Tour de France, Stage 20 : Nice - Col de la Couillole",43292,POGACAR Tadej,26526,0.0,0,2024-07-20
1,NCT5,National Championships Cape Verde (Sal Rei) I.T.T.,43606,SOARES Eliezer,35590,0.0,0,2024-07-20
-4,GT1s,"Leiderstrui na Tour de France, Stage 19 : Embrun - Isola 2000",43291,Pogacar Tadej,26526,0.0,0,2024-07-19
-1,GT1s,"Jongerentrui na Tour de France, Stage 19 : Embrun - Isola 2000",43291,Evenepoel Remco,28377,0.0,0,2024-07-19
-2,GT1s,"Puntentrui na Tour de France, Stage 19 : Embrun - Isola 2000",43291,Girmay Biniam,29474,0.0,0,2024-07-19
-3,GT1s,"Bergtrui na Tour de France, Stage 19 : Embrun - Isola 2000",43291,Carapaz Richard,21342,0.0,0,2024-07-19
1,GT1s,"Tour de France, Stage 19 : Embrun - Isola 2000",43291,POGACAR Tadej,26526,0.0,0,2024-07-19
-4,GT1s,"Leiderstrui na Tour de France, Stage 18 : Gap - Barcelonnette",43290,Pogacar Tadej,26526,0.0,0,2024-07-18
-1,GT1s,"Jongerentrui na Tour de France, Stage 18 : Gap - Barcelonnette",43290,Evenepoel Remco,28377,0.0,0,2024-07-18
-2,GT1s,"Puntentrui na Tour de France, Stage 18 : Gap - Barcelonnette",43290,Girmay Biniam,29474,0.0,0,2024-07-18
-3,GT1s,"Bergtrui na Tour de France, Stage 18 : Gap - Barcelonnette",43290,Pogacar Tadej,26526,0.0,0,2024-07-18
1,GT1s,"Tour de France, Stage 18 : Gap - Barcelonnette",43290,CAMPENAERTS Victor,20184,0.0,0,2024-07-18
-4,GT1s,"Leiderstrui na Tour de France, Stage 17 : Saint-Paul-Trois-Château - Super Dévoluy",43289,Pogacar Tadej,26526,0.0,0,2024-07-17
-1,GT1s,"Jongerentrui na Tour de France, Stage 17 : Saint-Paul-Trois-Château - Super Dévoluy",43289,Evenepoel Remco,28377,0.0,0,2024-07-17
-2,GT1s,"Puntentrui na Tour de France, Stage 17 : Saint-Paul-Trois-Château - Super Dévoluy",43289,Girmay Biniam,29474,0.0,0,2024-07-17
-3,GT1s,"Bergtrui na Tour de France, Stage 17 : Saint-Paul-Trois-Château - Super Dévoluy",43289,Pogacar Tadej,26526,0.0,0,2024-07-17
1,GT1s,"Tour de France, Stage 17 : Saint-Paul-Trois-Château - Super Dévoluy",43289,CARAPAZ MONTENEGRO Richard Antonio,21342,0.0,0,2024-07-17
-4,GT1s,"Leiderstrui na Tour de France, Stage 16 : Gruissa - Nimes",43288,Pogacar Tadej,26526,0.0,0,2024-07-16
-1,GT1s,"Jongerentrui na Tour de France, Stage 16 : Gruissa - Nimes",43288,Evenepoel Remco,28377,0.0,0,2024-07-16
-2,GT1s,"Puntentrui na Tour de France, Stage 16 : Gruissa - Nimes",43288,Girmay Biniam,29474,0.0,0,2024-07-16
-3,GT1s,"Bergtrui na Tour de France, Stage 16 : Gruissa - Nimes",43288,Pogacar Tadej,26526,0.0,0,2024-07-16
1,GT1s,"Tour de France, Stage 16 : Gruissa - Nimes",43288,PHILIPSEN Jasper,26392,0.0,0,2024-07-16
1,2.1,"Tour de lAin, General classification",43381,CEPEDA ORTIZ Jefferson Alexander,26775,0.0,0,2024-07-15
2,2.1,"Tour de lAin, General classification",43381,CAPRON Rémi,29441,0.0,0,2024-07-15
3,2.1,"Tour de lAin, General classification",43381,OLDANI Stefano,27072,0.0,0,2024-07-15
1,2.1s,"Tour de lAin, Stage 3 : Lagnieu - Ile Chambod",43380,CAPRON Rémi,29441,0.0,0,2024-07-15
-4,GT1s,"Leiderstrui na Tour de France, Stage 15 : Loudenvielle - Plateau de Beille",43287,Pogacar Tadej,26526,0.0,0,2024-07-14
-1,GT1s,"Jongerentrui na Tour de France, Stage 15 : Loudenvielle - Plateau de Beille",43287,Evenepoel Remco,28377,0.0,0,2024-07-14
-2,GT1s,"Puntentrui na Tour de France, Stage 15 : Loudenvielle - Plateau de Beille",43287,Girmay Biniam,29474,0.0,0,2024-07-14
-3,GT1s,"Bergtrui na Tour de France, Stage 15 : Loudenvielle - Plateau de Beille",43287,Pogacar Tadej,26526,0.0,0,2024-07-14
1,GT1s,"Tour de France, Stage 15 : Loudenvielle - Plateau de Beille",43287,POGACAR Tadej,26526,0.0,0,2024-07-14
1,2.PS,"Tour of Qinghai Lake, General classification",43372,CEPEDA HERNANDEZ Jefferson Alveiro,23549,0.0,0,2024-07-14
2,2.PS,"Tour of Qinghai Lake, General classification",43372,SILVA COUSSAN Guillermo Thomas,32828,0.0,0,2024-07-14
3,2.PS,"Tour of Qinghai Lake, General classification",43372,TAROZZI Manuele,29884,0.0,0,2024-07-14
4,2.PS,"Tour of Qinghai Lake, General classification",43372,MULUBRHAN Henok,28186,0.0,0,2024-07-14
5,2.PS,"Tour of Qinghai Lake, General classification",43372,APARICIO MUÑOZ Mario,31664,0.0,0,2024-07-14
6,2.PS,"Tour of Qinghai Lake, General classification",43372,MURGUIALDAY ELORZA Jokin,31268,0.0,0,2024-07-14
7,2.PS,"Tour of Qinghai Lake, General classification",43372,UMBA LOPEZ Abner Santiago,31750,0.0,0,2024-07-14
8,2.PS,"Tour of Qinghai Lake, General classification",43372,GUARDEÑO ROMA Jaume,35509,0.0,0,2024-07-14
9,2.PS,"Tour of Qinghai Lake, General classification",43372,FAGUNDEZ LIMA Antonio Eric,28445,0.0,0,2024-07-14
10,2.PS,"Tour of Qinghai Lake, General classification",43372,OKAMIKA BENGOETXEA Ander,31334,0.0,0,2024-07-14
1,2.PSs,"Tour of Qinghai Lake, Stage 8 : Menyuan - Menyuan",43371,FAGUNDEZ LIMA Antonio Eric,28445,0.0,0,2024-07-14
1,1.1,Giro dell'Appennino,43319,CHRISTEN Jan,34430,0.0,0,2024-07-14
2,1.1,Giro dell'Appennino,43319,VELASCO Simone,22662,0.0,0,2024-07-14
3,1.1,Giro dell'Appennino,43319,ULISSI Diego,10023,0.0,0,2024-07-14
1,2.1s,"Tour de lAin, Stage 2 : Saint-Vulbas - Lélex Mont Jura",43379,CEPEDA ORTIZ Jefferson Alexander,26775,0.0,0,2024-07-14
1,NC5,National Championships Nicaragua (Managua) R.R. (prov.),43592,VANEGAS CALERO Argenis de la Conception,27121,0.0,0,2024-07-14
1,NC5,National Championships Antigua and Barbuda (St. John's) R.R.,43343,BRIDGES Jyme,12722,0.0,0,2024-07-14
-4,GT1s,"Leiderstrui na Tour de France, Stage 14 : Pau - Pla d'Adet (prov.)",43286,Pogacar Tadej,26526,0.0,0,2024-07-13
-1,GT1s,"Jongerentrui na Tour de France, Stage 14 : Pau - Pla d'Adet (prov.)",43286,Evenepoel Remco,28377,0.0,0,2024-07-13
-2,GT1s,"Puntentrui na Tour de France, Stage 14 : Pau - Pla d'Adet (prov.)",43286,Girmay Biniam,29474,0.0,0,2024-07-13
-3,GT1s,"Bergtrui na Tour de France, Stage 14 : Pau - Pla d'Adet (prov.)",43286,Pogacar Tadej,26526,0.0,0,2024-07-13
1,GT1s,"Tour de France, Stage 14 : Pau - Pla d'Adet (prov.)",43286,POGACAR Tadej,26526,0.0,0,2024-07-13
1,2.PSs,"Tour of Qinghai Lake, Stage 7 : Qilian - Menyuan",43370,ÖRKEN Ahmet,19560,0.0,0,2024-07-13
1,2.1s,"Tour de lAin, Stage 1 : Laiz - Bourg-en-Bresse",43378,BROWNING Fergus,33583,0.0,0,2024-07-13
1,NCT5,National Championships Antigua and Barbuda (St. John's) I.T.T.,43344,BROWNE Tahje,35200,0.0,0,2024-07-13
-4,GT1s,"Leiderstrui na Tour de France, Stage 13 : Agen - Pau (prov.)",43285,Pogacar Tadej,26526,0.0,0,2024-07-12
-1,GT1s,"Jongerentrui na Tour de France, Stage 13 : Agen - Pau (prov.)",43285,Evenepoel Remco,28377,0.0,0,2024-07-12
-2,GT1s,"Puntentrui na Tour de France, Stage 13 : Agen - Pau (prov.)",43285,Girmay Biniam,29474,0.0,0,2024-07-12
-3,GT1s,"Bergtrui na Tour de France, Stage 13 : Agen - Pau (prov.)",43285,Pogacar Tadej,26526,0.0,0,2024-07-12
1,GT1s,"Tour de France, Stage 13 : Agen - Pau (prov.)",43285,PHILIPSEN Jasper,26392,0.0,0,2024-07-12
1,2.PSs,"Tour of Qinghai Lake, Stage 6 : Xihaizhen - Qilian",43369,PERSICO Davide,30647,0.0,0,2024-07-12
-4,GT1s,"Leiderstrui na Tour de France, Stage 12 : Aurillac - Villeneuve-sur-Lot (prov.)",43284,Pogacar Tadej,26526,0.0,0,2024-07-11
-1,GT1s,"Jongerentrui na Tour de France, Stage 12 : Aurillac - Villeneuve-sur-Lot (prov.)",43284,Evenepoel Remco,28377,0.0,0,2024-07-11
-2,GT1s,"Puntentrui na Tour de France, Stage 12 : Aurillac - Villeneuve-sur-Lot (prov.)",43284,Girmay Biniam,29474,0.0,0,2024-07-11
-3,GT1s,"Bergtrui na Tour de France, Stage 12 : Aurillac - Villeneuve-sur-Lot (prov.)",43284,Pogacar Tadej,26526,0.0,0,2024-07-11
1,GT1s,"Tour de France, Stage 12 : Aurillac - Villeneuve-sur-Lot (prov.)",43284,GIRMAY HAILU Biniam,29474,0.0,0,2024-07-11
1,2.PSs,"Tour of Qinghai Lake, Stage 5 : Gonghe - Xihaizhen",43368,PLOWRIGHT Jensen,29528,0.0,0,2024-07-11
-4,GT1s,"Leiderstrui na Tour de France, Stage 11 : Evaux-les-Bains - Le Lioran (prov.)",43283,Pogacar Tadej,26526,0.0,0,2024-07-10
-1,GT1s,"Jongerentrui na Tour de France, Stage 11 : Evaux-les-Bains - Le Lioran (prov.)",43283,Evenepoel Remco,28377,0.0,0,2024-07-10
-2,GT1s,"Puntentrui na Tour de France, Stage 11 : Evaux-les-Bains - Le Lioran (prov.)",43283,Girmay Biniam,29474,0.0,0,2024-07-10
-3,GT1s,"Bergtrui na Tour de France, Stage 11 : Evaux-les-Bains - Le Lioran (prov.)",43283,Pogacar Tadej,26526,0.0,0,2024-07-10
1,GT1s,"Tour de France, Stage 11 : Evaux-les-Bains - Le Lioran (prov.)",43283,VINGEGAARD HANSEN Jonas,25740,0.0,0,2024-07-10
1,2.PSs,"Tour of Qinghai Lake, Stage 4 : Guide - Gonghe (prov.)",43367,APARICIO MUÑOZ Mario,31664,0.0,0,2024-07-10
-4,GT1s,"Leiderstrui na Tour de France, Stage 10 : Orléans - Saint-Amand-Montrond (prov.)",43282,Pogacar Tadej,26526,0.0,0,2024-07-09
